,gb_smid,stationname,brandname,stationalias,address,cross2,cityshort,dma,state,postalcode,lat,long,has_fuel,has_power,has_diesel,has_fuel_update_date,has_power_update_date,has_diesel_update_date,avgprice,price_groups,avg_wait_time,avg_wait_time_grp,wait_observed_time,observed_date
4802,151449,Shell,Shell,More 4 Less,3605 Sen J Bennett Johnston Ave,Merganser St,Lake Charles,Lake Charles,LA,70615-6804,30.216804801046,-93.164989203215,Y,Y,Y,,,,,0.0,42.2,3,2021-09-09 16:00:00.000,2021-09-10 19:23:01.000
4803,151105,Hargrove Mall,,,1021 Fields Hwy,Arthur Irwin Rd,DeQuincy,Lake Charles,LA,70633,30.47513,-93.456561,Y,Y,Y,2020-10-08 01:06:10.848,2020-10-08 01:06:10.848,2020-10-08 01:06:10.848,,0.0,4.28,1,2021-09-09 02:00:00.000,2021-09-10 19:23:01.000
4804,150147,Shell,Shell,,140 S Grand Ave,E Center St,DeQuincy,Lake Charles,LA,70633,30.449724,-93.426994,Y,Y,Y,2020-10-11 19:31:56.691,2020-09-30 20:57:34.044,2020-10-11 19:31:56.691,2.79,3.0,4.07,1,2021-09-09 23:00:00.000,2021-09-10 19:23:01.000
4805,95961,Conoco,Conoco,Brookshire Bros,1203 W 1st St,Bell St,DeRidder,Lake Charles,LA,70634-3707,30.847194899421,-93.299696445465,Y,Y,Y,,,,,0.0,2.87,1,2021-09-09 18:00:00.000,2021-09-10 19:23:01.000
4806,110899,Circle K,Circle K,Circle K  2867,1004 E 1st St,Cain Ave,DeRidder,Lake Charles,LA,70634,30.847213321643,-93.267016410828,Y,Y,Y,2020-10-13 19:01:39.446,2020-10-13 19:01:39.446,2020-10-13 19:01:39.445,2.77,3.0,1.94,1,2021-09-09 18:00:00.000,2021-09-10 19:23:01.000
4807,126430,CITGO,CITGO,Gas Track,617 N Thompson Ave,W Miller St,Iowa,Lake Charles,LA,70647,30.245570298203,-93.013955354691,Y,Y,Y,2020-09-27 14:31:24.717,2020-09-27 14:31:24.716,2020-09-27 14:31:24.716,,0.0,1.71,1,2021-09-09 21:00:00.000,2021-09-10 19:23:01.000
4808,153361,Lacassine Fuel Station,,,14100 LA-101,US-90,Iowa,Lake Charles,LA,70647,30.234833,-92.928582,Y,Y,Y,,,,,0.0,0.62,1,2021-09-04 16:00:00.000,2021-09-10 19:23:01.000
4809,204275,Podna’s,Valero,,20005 US-165,Windmill Ln,Iowa,Lake Charles,LA,70647,30.285206,-92.962672,Y,Y,Y,,,,2.92,4.0,1.02,1,2021-09-09 19:00:00.000,2021-09-10 19:23:01.000
4810,154437,Circle K,Circle K,,444 W Burton St,N Crocker St,Sulphur,Lake Charles,LA,70663,30.242113,-93.380464,Y,Y,Y,2020-11-25 03:40:01.087,2020-11-25 03:40:01.088,,,0.0,2.03,1,2021-09-09 01:00:00.000,2021-09-10 19:23:01.000
4811,154874,Circle A,,,201 N Claiborne St,W Verdine St,Sulphur,Lake Charles,LA,70663,30.23831,-93.385121,Y,Y,Y,2020-11-17 23:59:13.767,2020-11-17 23:59:13.762,,,0.0,1.5,1,2021-09-09 21:00:00.000,2021-09-10 19:23:01.000
4812,150158,Shamrock,Shamrock,,3558  LA-27,Royer Loop,Sulphur,Lake Charles,LA,70663,30.311939,-93.367983,Y,Y,Y,2020-10-03 22:53:55.605,2020-10-03 22:53:56.871,2020-10-03 22:53:56.361,,0.0,1.02,1,2021-09-09 23:00:00.000,2021-09-10 19:23:01.000
4813,200329,Shell,Shell,,2951 S Beglis Pkwy,Patton St,Sulphur,Lake Charles,LA,70665,30.209041,-93.358175,Y,Y,Y,2020-11-21 21:19:58.388,2020-11-21 21:19:58.388,2020-11-21 21:19:58.387,,0.0,1.0,1,2021-09-09 17:00:00.000,2021-09-10 19:23:01.000
4814,195092,Circle A,,Circle A Mini Mart,1309 US-90,Eddy St.,Vinton,Lake Charles,LA,70668,30.191839253355,-93.579504489898,Y,Y,Y,2020-08-28 14:23:01.175,2020-08-28 14:23:02.025,,,0.0,4.05,1,2021-09-09 22:00:00.000,2021-09-10 19:23:01.000
4815,115620,CITGO,CITGO,Cash Magic Lucky Mag,52396 LA-16,Mears Rd,Denham Springs,Baton Rouge,LA,70706,30.652245,-90.903547,Y,Y,N,2021-09-05 17:43:22.351,2021-09-04 20:25:37.834,2021-09-03 14:37:05.997,,0.0,15.62,2,2021-09-09 14:00:00.000,2021-09-10 19:23:01.000
4816,154404,Exxon,Exxon,,19072 Florida Blvd,S Montpelier Rd,Albany,Baton Rouge,LA,70711,30.503999,-90.58227,N,N,N,2021-09-05 17:58:09.249,2021-09-05 17:58:09.249,2021-09-03 19:54:35.211,2.99,5.0,0.8,1,2021-09-09 23:00:00.000,2021-09-10 19:23:01.000
4817,56121,Murphy USA,Murphy USA,,953 Grand Caillou Rd,Hialeah Ave,Houma,New Orleans,LA,70363,29.582188,-90.693595,N,N,N,2021-09-10 15:54:29.214,2021-09-10 15:54:30.345,2021-09-10 15:54:29.829,,0.0,0.3,1,2021-09-09 21:00:00.000,2021-09-10 19:23:01.000
4818,134642,Chevron,Chevron,,205 South Van Ave,Acadian Dr,Houma,New Orleans,LA,70363,29.584401886478,-90.703436136246,Y,N,N,2021-09-08 15:33:04.154,2021-09-08 15:33:04.154,2021-09-03 13:53:47.588,,0.0,1.07,1,2021-09-09 21:00:00.000,2021-09-10 19:23:01.000
4819,133871,Chevron,Chevron,,1647 Martin Luther King Blvd ,Enterprise,Houma,New Orleans,LA,70364,29.610392,-90.752177,N,N,N,2021-09-08 17:36:28.704,2021-09-03 13:34:51.630,2021-09-03 13:34:52.719,,0.0,2.02,1,2021-09-09 19:00:00.000,2021-09-10 19:23:01.000
4820,140457,Circle K,Circle K,,4973 LA-182,LA-316,Houma,New Orleans,LA,70364,29.64536,-90.687292,N,N,N,2021-09-03 21:36:50.919,2021-09-03 21:36:50.919,2021-09-03 21:36:50.919,,0.0,1.07,1,2021-09-09 23:00:00.000,2021-09-10 19:23:01.000
4821,149961,Exxon,Exxon,,2580 LA-1,LA-398,Labadieville,New Orleans,LA,70372,29.83248,-90.943112,Y,Y,Y,2021-09-04 14:52:21.487,2021-09-02 19:54:44.625,2021-09-02 19:54:43.565,,0.0,1.27,1,2021-09-09 20:00:00.000,2021-09-10 19:23:01.000
4822,137754,Shell,Shell,,13949 E Main St,E 25th Pl,Cut Off,New Orleans,LA,70373,29.553204951483,-90.348534286022,N,N,Y,2021-09-02 19:24:09.075,2021-09-02 19:24:09.075,,,0.0,2.73,1,2021-09-09 00:00:00.000,2021-09-10 19:23:01.000
4823,150549,Circle K,Circle K,,10110 US-90,Par Rd 4,Amelia,New Orleans,LA,70380,29.660937,-91.120364,N,Y,N,2021-09-03 21:43:50.630,2021-09-03 14:17:13.625,2021-09-03 21:43:50.629,2.86,4.0,3.54,1,2021-09-09 21:00:00.000,2021-09-10 19:23:01.000
4824,199707,Bayou Corner Stop,,,103 LA-182,I-90,Morgan City,New Orleans,LA,70380,29.6623001,-91.0918462,Y,Y,N,2021-09-08 11:55:01.399,2021-09-08 02:04:24.487,2021-09-08 02:04:24.487,,0.0,1.05,1,2021-09-09 21:00:00.000,2021-09-10 19:23:01.000
4825,33816,Exxon,Exxon,Patterson Exxon,702 US-90 W ,St Peter St,Patterson,New Orleans,LA,70392,29.686165,-91.304316,Y,Y,Y,2021-09-10 06:43:34.278,2021-09-10 06:43:34.278,2021-09-08 18:51:55.329,,0.0,1.0,1,2021-09-09 23:00:00.000,2021-09-10 19:23:01.000
4826,142977,Rite Shop,,,LA 1,LA 182,Raceland,New Orleans,LA,70394,29.730303069853,-90.606715679169,N,Y,Y,2021-09-05 15:18:51.278,2021-09-05 15:18:51.278,,,0.0,1.65,1,2021-09-09 22:00:00.000,2021-09-10 19:23:01.000
4827,134815,Chevron,Chevron,Shop Rite,243 LA-20,Main Project Rd,Schriever,New Orleans,LA,70395,29.743019412417,-90.822333097458,N,N,N,2021-09-06 17:58:54.314,2021-09-04 23:00:18.535,2021-09-04 23:00:17.499,,0.0,2.75,1,2021-09-09 23:00:00.000,2021-09-10 19:23:01.000
4828,154987,Rebecca Plantation Truck Plaza,,, LA-311,Rebecca Plantation Blvd,Schriever,New Orleans,LA,70395,29.678764,-90.813625,N,N,N,2021-09-02 20:18:52.318,2021-09-02 20:18:53.644,2021-09-02 20:18:52.650,,0.0,1.58,1,2021-09-09 23:00:00.000,2021-09-10 19:23:01.000
4829,87433,Circle K,Kangaroo,3468,46011 N Puma Dr,I-55   ,Hammond,New Orleans,LA,70401,30.519682,-90.501381,N,N,N,2021-09-10 09:27:08.321,2021-09-10 09:27:10.454,2021-09-10 09:27:09.687,2.81,3.0,15.18,2,2021-09-09 23:00:00.000,2021-09-10 19:23:01.000
4830,187618,G's Food Mart,,,285 S Morrison Blvd,S Morrison Blvd,Hammond,New Orleans,LA,70403,30.498726,-90.482304,N,Y,Y,2021-09-03 21:21:50.443,2021-09-03 21:21:51.851,,,0.0,6.08,2,2021-09-09 23:00:00.000,2021-09-10 19:23:01.000
4831,137781,Texaco,Texaco,,71011 LA-59,Harrison Ave,Abita Springs,New Orleans,LA,70420,30.460178945529,-90.04111289978,Y,Y,N,2021-09-07 21:14:16.091,2021-09-07 21:14:16.863,2021-09-04 16:15:01.308,2.89,4.0,7.23,2,2021-09-09 23:00:00.000,2021-09-10 19:23:01.000
4832,148771,Quick Way,,,14024 LA-16,S Duncan Ave,Amite,New Orleans,LA,70422,30.726202,-90.497005,Y,Y,Y,2021-09-07 23:02:05.327,2021-09-07 17:40:54.957,2021-09-07 17:40:54.957,,0.0,3.58,1,2021-09-09 23:00:00.000,2021-09-10 19:23:01.000
4833,130082,Exxon,Exxon,,15019 LA-21 S   ,LA-3124,Bogalusa,New Orleans,LA,70427,30.7391243,-89.8480079,N,Y,Y,2021-09-05 15:54:28.680,2021-09-05 15:54:25.283,2021-09-04 01:26:07.028,,0.0,2.08,1,2021-09-09 21:00:00.000,2021-09-10 19:23:01.000
4834,152577,Chevron,Chevron,,103 Marshall Richardson Rd,Redwood Ave,Bogalusa,New Orleans,LA,70427-5349,30.758228,-89.869674,Y,Y,Y,2021-09-04 12:21:26.336,2021-09-04 01:22:55.638,,,0.0,1.5,1,2021-09-09 23:00:00.000,2021-09-10 19:23:01.000
4835,167750,Chevron,Chevron,,1201 Sunset Dr,Pearl St,Bogalusa,New Orleans,LA,70427,30.794557,-89.882836,Y,Y,N,2021-09-10 18:42:50.705,2021-09-04 01:23:44.764,2021-09-04 19:20:49.190,2.99,5.0,2.45,1,2021-09-09 23:00:00.000,2021-09-10 19:23:01.000
4836,94026,Circle K,Circle K,Kangaroo Express,69290 LA-21  ,Brewster Rd,Covington,New Orleans,LA,70433,30.442722,-90.14283,N,N,N,2021-09-03 18:21:45.120,2021-09-05 03:13:48.663,2021-09-03 18:21:46.002,2.75,2.0,1.01,1,2021-09-09 23:00:00.000,2021-09-10 19:23:01.000
4837,94027,Circle K,Circle K,,70325 LA-21,Ochsner Blvd.,Covington,New Orleans,LA,70433,30.450542,-90.13808,N,Y,N,2021-09-08 00:41:17.419,2021-09-08 00:41:17.419,2021-09-08 00:41:17.419,2.79,3.0,1.1,1,2021-09-09 23:00:00.000,2021-09-10 19:23:01.000
4838,50754,Shell,Shell,,500 N US-190,Hollycrest Blvd,Covington,New Orleans,LA,70433,30.437453811936,-90.083046555519,Y,Y,Y,,,,,0.0,1.45,1,2021-09-09 23:00:00.000,2021-09-10 19:23:01.000
4839,108165,Chevron,Chevron,,2710 US-190,2nd St,Covington,New Orleans,LA,70433,30.470858097235,-90.085409134654,N,Y,N,2021-09-03 09:02:10.567,2021-09-03 09:02:10.567,2021-09-03 09:02:10.567,,0.0,3.04,1,2021-09-09 21:00:00.000,2021-09-10 19:23:01.000
4840,143227,Chevron,Chevron,Peacock,1515 N US-190,10th Avenue,Covington,New Orleans,LA,70433,30.452158,-90.082884,N,Y,Y,2021-09-07 15:23:30.570,2021-09-05 22:57:29.081,,,0.0,1.73,1,2021-09-09 20:00:00.000,2021-09-10 19:23:01.000
4841,143226,Chevron,Chevron,,70330 Hwy 21,Ochsner Blvd,Mandeville,New Orleans,LA,70433,30.450394006426,-90.13720035553,Y,N,Y,2021-09-10 18:58:34.082,2021-09-10 18:58:34.913,2020-11-23 12:45:43.950,2.79,3.0,3.29,1,2021-09-09 23:00:00.000,2021-09-10 19:23:01.000
4842,134558,Chevron,Chevron,,La 62,south of La 436,Pine,New Orleans,LA,70438,30.907195720921,-90.013571977615,Y,Y,Y,2021-09-07 00:56:34.403,2021-09-07 00:56:37.227,,3.00,5.0,6.42,2,2021-09-08 22:00:00.000,2021-09-10 19:23:01.000
4843,120505,Chevron,Chevron,Swifty's  10,6032 LA-10,Sitman,Greensburg,Baton Rouge,LA,70441,30.829434232594,-90.666732788086,N,N,Y,2021-09-01 22:46:23.757,2021-09-01 22:46:24.147,,,0.0,1.13,1,2021-09-09 20:00:00.000,2021-09-10 19:23:01.000
4844,153918,Chevron,Chevron,,802 LA-38,13th St,Kentwood,New Orleans,LA,70444,30.936497,-90.521933,N,Y,Y,2021-09-04 20:17:49.614,2021-09-02 16:34:29.582,,2.89,4.0,8.42,2,2021-09-09 19:00:00.000,2021-09-10 19:23:01.000
4845,199198,4-Way Quickstop,,,213 Ave E,3rd St,Kentwood,New Orleans,LA,70444,30.939427,-90.508654,N,Y,Y,2021-09-05 15:34:59.059,2021-09-03 11:11:12.768,,,0.0,38.52,3,2021-09-09 19:00:00.000,2021-09-10 19:23:01.000
4846,122723,Exxon,Exxon,On the Run,2720 Florida St,Carondelet St,Mandeville,New Orleans,LA,70448,30.368984,-90.073434,Y,Y,Y,2021-09-07 16:37:34.276,2021-09-07 16:37:34.276,,2.83,3.0,1.0,1,2021-09-09 23:00:00.000,2021-09-10 19:23:01.000
4847,187551,Kings Way,,,18519 LA-22,Home Port Dr,Maurepas,Baton Rouge,LA,70449,30.252599,-90.770674,Y,Y,Y,2021-09-07 14:35:49.879,2021-09-03 19:14:54.482,2021-09-07 14:35:49.879,,0.0,2.86,1,2021-09-09 22:00:00.000,2021-09-10 19:23:01.000
4848,91199,Shell,Shell,,65325 Concord Blvd,I-59,Pearl River,New Orleans,LA,70452,30.354323729235,-89.743505716324,Y,Y,Y,2021-09-05 22:03:59.454,2021-09-04 02:53:36.281,2021-09-04 02:53:36.281,,0.0,14.13,2,2021-09-09 20:00:00.000,2021-09-10 19:23:01.000
4849,194935,Exxon,Exxon,On the Run,43156 Hwy 445,I-12,Ponchatoula,New Orleans,LA,70454,30.484701713834,-90.336048603057,N,Y,N,2021-09-05 16:45:09.679,2021-09-05 16:45:09.679,2021-09-05 15:05:45.376,2.89,4.0,6.72,2,2021-09-09 23:00:00.000,2021-09-10 19:23:01.000
4850,154107,QuickWay,,,US-51,LA-1048,Roseland,New Orleans,LA,70456,30.779321,-90.510515,N,Y,N,2021-09-03 00:34:43.535,2021-09-03 00:34:43.535,2021-09-03 00:34:43.535,2.92,4.0,6.0,2,2021-09-09 22:00:00.000,2021-09-10 19:23:01.000
4851,91216,Redfish Trading Co,,,3605 Pontchartrain Dr,Broad St,Slidell,New Orleans,LA,70458,30.257028421359,-89.788942337036,Y,Y,Y,2021-09-04 02:28:33.539,2021-09-04 02:28:35.965,,,0.0,1.57,1,2021-09-09 21:00:00.000,2021-09-10 19:23:01.000
4852,149909,Time Saver,,,501 Voters Rd,Kingspoint Blvd,Slidell,New Orleans,LA,70461,30.255511,-89.753539,Y,N,Y,2021-09-04 19:36:42.505,2021-08-31 21:57:40.382,,,0.0,6.05,2,2021-09-09 23:00:00.000,2021-09-10 19:23:01.000
4853,129344,Shell,Shell,Petro,114 Jasmine Rd,LA-91,Egan,"Lafayette, LA",LA,70501,30.231608,-92.462493,Y,Y,Y,2021-09-09 14:33:29.028,2021-09-09 14:33:29.028,2021-09-09 14:33:29.028,2.75,2.0,21.55,2,2021-09-09 21:00:00.000,2021-09-10 19:23:01.000
4854,82202,Circle K,Circle K,,1803 Eraste Landry Rd,Foreman Dr,Lafayette,"Lafayette, LA",LA,70506-1910,30.21895103251,-92.065215110779,Y,Y,Y,2021-09-06 18:15:38.891,2021-09-06 18:15:39.455,,2.71,2.0,3.67,1,2021-09-09 23:00:00.000,2021-09-10 19:23:01.000
4855,56132,Murphy USA,Murphy USA,,3148 Ambassador Caffery Pkwy,Inez Ln,Lafayette,"Lafayette, LA",LA,70506,30.187056,-92.075684,Y,Y,N,2021-09-08 23:32:41.961,2021-09-08 23:32:43.180,2021-09-08 13:47:09.613,2.66,1.0,4.69,1,2021-09-09 23:00:00.000,2021-09-10 19:23:01.000
4856,82198,Shell,Shell,Cicle K,615 W University Ave,St Landry St,Lafayette,"Lafayette, LA",LA,70506-3541,30.220323112754,-92.023587226868,N,Y,Y,2021-09-09 22:51:01.051,2021-09-09 22:51:01.816,,2.71,2.0,0.74,1,2021-09-09 23:00:00.000,2021-09-10 19:23:01.000
4857,124707,Shop Rite,,,2305 Ambassador Caffery Pkwy,Dulles Dr,Lafayette,"Lafayette, LA",LA,70506,30.210062950267,-92.075268030167,Y,Y,N,2021-09-06 18:33:45.215,2021-09-04 14:10:14.490,2021-09-04 14:10:13.990,,0.0,1.33,1,2021-09-09 23:00:00.000,2021-09-10 19:23:01.000
4858,158993,RaceTrac,RaceTrac,,1600 Ambassador Caffery Pkwy,Eraste Landry Rd,Lafayette,"Lafayette, LA",LA,70506,30.218839781922,-92.076179981232,Y,Y,Y,2021-09-09 14:03:43.584,2021-09-09 14:03:43.584,2021-09-09 14:03:43.584,2.69,1.0,1.24,1,2021-09-09 23:00:00.000,2021-09-10 19:23:01.000
4859,130431,TA Travel Center,Valero,,1701 N University Ave,I-10,Lafayette,"Lafayette, LA",LA,70507-6399,30.252147530747,-92.038478851318,Y,Y,N,2021-09-09 18:11:51.743,2021-09-06 18:50:15.719,2021-09-09 17:05:48.617,2.79,3.0,59.58,3,2021-09-09 16:00:00.000,2021-09-10 19:23:01.000
4860,80396,Chevron,Chevron,,2133 Kaliste Saloom Rd,E Martial Ave,Lafayette,"Lafayette, LA",LA,70508,30.16453448807,-92.039122581482,Y,Y,Y,2021-09-10 04:35:08.916,2021-09-10 04:35:08.914,2021-09-08 19:27:37.913,,0.0,3.39,1,2021-09-09 22:00:00.000,2021-09-10 19:23:01.000
4861,82188,Circle K,Circle K,Corner Store,4400 Ambassador Caffery Pkwy,Kaliste Saloom Rd,Lafayette,"Lafayette, LA",LA,70508-6760,30.156000197379,-92.049465179443,Y,Y,Y,2021-09-09 23:39:34.096,2021-09-09 23:39:34.573,,2.72,2.0,1.59,1,2021-09-09 23:00:00.000,2021-09-10 19:23:01.000
4862,167754,Chevron,Chevron,,2031 Charity St,N John M Hardy Dr,Abbeville,"Lafayette, LA",LA,70510,29.973059,-92.114884,Y,Y,Y,2021-09-10 14:24:27.565,2021-09-10 14:24:29.179,2021-09-10 14:24:28.345,,0.0,5.62,2,2021-09-09 23:00:00.000,2021-09-10 19:23:01.000
4863,113885,E-Z Mart,E-Z Mart,E-Z Mart,2804 Basile Eunice Hwy,Paul Bellon Rd,Basile,"Lafayette, LA",LA,70515,30.480448,-92.595787,Y,Y,Y,2021-09-04 22:02:57.925,2021-09-04 22:02:57.925,2021-09-04 22:02:57.925,2.89,4.0,1.0,1,2021-09-09 13:00:00.000,2021-09-10 19:23:01.000
4864,171708,Exxon,Exxon,,3062 Basile Eunice Hwy,S Ryan Ave,Basile,"Lafayette, LA",LA,70515,30.480425,-92.591336,Y,Y,Y,2020-10-23 16:24:02.779,2020-10-23 16:24:02.778,2020-10-23 16:24:02.780,,0.0,1.02,1,2021-09-09 22:00:00.000,2021-09-10 19:23:01.000
4865,153883,Conoco,Conoco,,904 Rees St,Tina St,Breaux Bridge,"Lafayette, LA",LA,70517,30.281755,-91.902165,Y,Y,Y,2021-09-04 16:19:27.890,2021-09-04 16:19:27.890,,,0.0,1.0,1,2021-09-09 23:00:00.000,2021-09-10 19:23:01.000
4866,149312,Texaco,Texaco,,2996 Grand Point Hwy,LA-352,Breaux Bridge,"Lafayette, LA",LA,70517,30.314028,-91.832537,Y,Y,Y,2021-09-04 22:24:48.711,2021-09-04 22:24:56.217,2021-09-04 22:24:58.335,3.10,5.0,5.98,2,2021-09-09 23:00:00.000,2021-09-10 19:23:01.000
4867,150818,Valero,Valero,,Grand Point Hwy,Henderson Hwy,Breaux Bridge,"Lafayette, LA",LA,70517,30.312837,-91.83258,Y,Y,Y,2021-09-08 16:08:36.578,2021-09-08 16:08:38.382,2021-09-08 16:08:37.779,,0.0,1.01,1,2021-09-09 18:00:00.000,2021-09-10 19:23:01.000
4868,173245,Murphy USA,Murphy USA,,107 St Nazaire Rd,US-90,Broussard,"Lafayette, LA",LA,70518,30.140795,-91.944595,Y,Y,Y,2021-09-10 13:03:27.961,2021-09-10 13:03:31.292,2021-09-10 13:03:30.726,2.68,1.0,2.26,1,2021-09-09 23:00:00.000,2021-09-10 19:23:01.000
4869,166359,PJ's,,,1265 Old Spanish Tr Hwy N,Duchamp Rd,Broussard,"Lafayette, LA",LA,70518,30.104851,-91.920754,Y,Y,Y,2021-09-06 17:40:10.714,2021-09-06 17:40:10.714,2021-09-06 17:40:10.714,,0.0,2.95,1,2021-09-09 23:00:00.000,2021-09-10 19:23:01.000
4870,152833,CITGO,CITGO,,3905 N University Ave,Sis Ln,Carencro,"Lafayette, LA",LA,70520,30.307856,-92.04967,N,Y,Y,2021-09-03 04:40:42.832,2020-11-07 20:18:31.911,2020-11-07 20:18:31.911,,0.0,3.11,1,2021-09-09 22:00:00.000,2021-09-10 19:23:01.000
4871,170850,Mire's Grocery,,,2905 LA-93,Mendell Rd,Carencro,"Lafayette, LA",LA,70520,30.3115,-92.116483,Y,N,Y,2021-09-06 01:16:33.766,2021-09-06 01:16:33.766,,,0.0,0.92,1,2021-09-09 21:00:00.000,2021-09-10 19:23:01.000
4872,172469,Valero,Valero,,8816 Church Point Hwy,Lois Dr,Church Point,"Lafayette, LA",LA,70525,30.3868,-92.238073,Y,Y,Y,2021-08-28 18:16:00.611,2021-08-28 18:16:00.611,,2.79,3.0,1.08,1,2021-09-09 22:00:00.000,2021-09-10 19:23:01.000
4873,142303,Chevron,Chevron,,2600 N Parkerson Ave,I-10,Crowley,"Lafayette, LA",LA,70526,30.234388921578,-92.384545505047,Y,Y,Y,2021-09-09 12:32:26.391,2020-11-01 00:57:00.230,2020-11-01 00:57:00.230,2.92,4.0,1.36,1,2021-09-09 23:00:00.000,2021-09-10 19:23:01.000
4874,140936,Mobil,Mobil,,1764 N Parkerson Ave,E Park St,Crowley,"Lafayette, LA",LA,70526,30.227601153143,-92.380613386631,N,Y,Y,2021-09-06 18:13:17.788,2021-09-06 18:13:19.788,,,0.0,2.0,1,2021-09-09 22:00:00.000,2021-09-10 19:23:01.000
4875,167755,Shop Rite,,,525 S Parkerson Ave,E Oak St,Crowley,"Lafayette, LA",LA,70526,30.207181,-92.370027,N,Y,Y,2021-09-01 22:26:01.815,2020-10-24 22:10:12.945,,2.89,4.0,1.22,1,2021-09-07 23:00:00.000,2021-09-10 19:23:01.000
4876,172041,Egan Food Store,,,3232 Egan Hwy,Mark Faul Dr,Egan,"Lafayette, LA",LA,70531,30.236458,-92.502517,Y,Y,Y,2021-08-30 03:11:21.779,2021-08-30 03:11:21.779,,,0.0,7.73,2,2021-09-09 23:00:00.000,2021-09-10 19:23:01.000
4877,50764,Chevron,Chevron,,801 W Laurel Ave,8th St,Eunice,"Lafayette, LA",LA,70535,30.495111850791,-92.4234187603,N,Y,Y,2021-09-08 17:19:57.320,,,,0.0,1.02,1,2021-09-09 22:00:00.000,2021-09-10 19:23:01.000
4878,85765,Lavey Food Mart,,,5288 Lavey Ln,Sunshine Rd,Baker,Baton Rouge,LA,70714,30.575249208651,-91.144337654114,N,N,Y,2021-09-02 13:48:32.808,2021-09-03 06:03:34.082,,,0.0,0.63,1,2021-09-09 23:00:00.000,2021-09-10 19:23:01.000
4879,93340,Freedom Fuel,,Cracker Barrel  25,18390 LA-16,LA-42,Port Vincent,Baton Rouge,LA,70726,30.333972324983,-90.849906206131,N,N,N,2021-09-02 18:52:21.903,2021-09-02 18:52:21.903,2021-09-02 18:52:21.903,,0.0,1.53,1,2021-09-09 23:00:00.000,2021-09-10 19:23:01.000
4880,27419,Shell,Shell,Circle K,102 Rushing Rd W ,Range Ave,Denham Springs,Baton Rouge,LA,70726,30.456417995178,-90.95713019371,Y,Y,Y,2021-09-10 19:03:25.126,2021-09-10 19:03:26.634,2021-09-10 19:03:26.181,2.59,1.0,4.29,1,2021-09-09 23:00:00.000,2021-09-10 19:23:01.000
4881,185899,Best Stop,,,9754 Eve Dr,Eden Church Road,Denham Springs,Baton Rouge,LA,70726,30.4895,-90.925233,N,N,Y,2021-09-03 09:41:12.020,2021-09-03 09:41:12.021,,,0.0,2.69,1,2021-09-09 23:00:00.000,2021-09-10 19:23:01.000
4882,122791,Shell,Shell,Circle K,31799 LA-16,Lockhart Rd,Denham Springs,Baton Rouge,LA,70726,30.528909091567,-90.956501653442,Y,Y,N,2021-09-06 22:16:25.493,2021-09-06 22:16:25.493,2021-09-04 02:20:35.450,2.61,1.0,1.73,1,2021-09-09 23:00:00.000,2021-09-10 19:23:01.000
4883,78789,Circle K,Circle K,,2031 LA-30,Veterans Blvd,Gonzales,Baton Rouge,LA,70737,30.210378418205,-90.942799150944,Y,Y,N,2021-09-09 22:29:13.119,2021-09-09 22:29:15.209,2021-09-09 22:29:11.971,2.76,2.0,7.0,2,2021-09-09 23:00:00.000,2021-09-10 19:23:01.000
4884,78788,Marathon,Marathon,,2619 W LA-30,Tanger Blvd,Gonzales,Baton Rouge,LA,70737,30.210572,-90.951704,Y,Y,Y,2021-09-06 14:03:15.727,2021-09-06 14:03:16.765,2021-09-06 14:03:16.066,2.89,4.0,15.52,2,2021-09-09 23:00:00.000,2021-09-10 19:23:01.000
4885,154766,Gonzales Rapid Lube,Shell,,109 S Burnside Ave,W Cornerview St,Gonzales,Baton Rouge,LA,70737,30.23268,-90.920378,Y,Y,Y,2021-09-04 19:46:10.633,2021-09-04 19:46:10.633,,,0.0,2.07,1,2021-09-09 23:00:00.000,2021-09-10 19:23:01.000
4886,164862,Murphy Express,Murphy Express,,209 LA-30,Burnside Ave,Gonzales,Baton Rouge,LA,70737,30.2105278,-90.921892,N,Y,N,2021-09-10 04:56:56.600,2021-09-10 04:56:56.588,2021-09-09 23:08:34.918,2.72,2.0,21.37,2,2021-09-09 23:00:00.000,2021-09-10 19:23:01.000
4887,153425,Hwy 61 Food Mart,,,1523 US-61 ,Hermitage Dr,Jackson,Baton Rouge,LA,70748,30.720255665497,-91.273062229157,N,Y,Y,2021-09-03 21:52:13.533,2021-09-03 18:01:58.140,2021-09-01 19:02:44.643,,0.0,2.43,1,2021-09-08 21:00:00.000,2021-09-10 19:23:01.000
4888,131448,LA Express,,,6136 LA-413,Blvd D'Isle,New Roads,Baton Rouge,LA,70749,30.61793,-91.43421,Y,Y,Y,2021-09-06 17:51:12.209,2021-09-06 17:51:14.140,2021-09-06 17:51:13.611,,0.0,15.93,2,2021-09-09 14:00:00.000,2021-09-10 19:23:01.000
4889,160008,Chevron,Chevron,Livonia Travel Plaza,8621 Airline Hwy,Isabel St,Livonia,Baton Rouge,LA,70755,30.554906940967,-91.542935371399,Y,Y,Y,2021-09-06 17:33:27.973,2021-09-06 17:33:27.973,2021-09-06 17:33:27.973,,0.0,0.76,1,2021-09-09 19:00:00.000,2021-09-10 19:23:01.000
